小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价 
渝能国际幸福成双2期,售罄,南岸 - 南岸学府大道51号（工商大学旁）,一居(2)，二居(4)，三居(6),,"均价7,547元/m²",总价待定
伟清泊客(公寓),售罄,[渝北-新牌坊]松牌路87号（松牌路立交附近）,一居(2)，二居(4)，三居(2),,售价待定,总价待定
爱加西西里(公寓),售罄,渝北 - 金渝大道52号(经开区管委会旁),二居(1)，三居(4)，四居(1),,售价待定,总价待定
尚美时代,售罄,[巴南-李家沱]李家沱李九路中段(前卫村),一居(3)，二居(6),2017.03.06,"均价6,400元/m²",总价待定
天景雨山前,售罄,南岸 - 学府大道69号（南岸六公里公交车站旁）,四居(2)，五居及以上(1),,"均价10,798元/m²",总价待定
金山矩阵(公寓),售罄,[渝北-两江新区]金渝大道,不限(3)，一居(11)，二居(3)，三居(1)，四居(1)，五居及以上(1),,售价待定,总价待定
棕榈泉国际(公寓),售罄,渝北 - 重庆两江新区金开大道90号（棕榈泉国际花园旁）,不限(7),2017.06.27,售价待定,总价待定
耀文枫林郡,售罄,九龙坡 - 华岩走马津马大道23号（国际农贸城旁）,一居(2)，二居(2),2017.02.10,"均价3,400元/m²",总价待定
环球时代广场,售罄,[巴南-李家沱]李家沱正街301车站旁,二居(1)，三居(3)，四居(1),2017.04.06,售价待定,总价待定
世贸广场,售罄,巴南 - 巴南大道8号（李家沱往九公里方向300米）,二居(2)，三居(1)，四居(1),2017.04.06,售价待定,总价待定
融创伊顿庄园,售罄,[南岸-茶园新区]茶园,不限(8),,"均价8,346元/m²",总价待定
泽瑞琥珀天成,售罄,南岸 - 南岸通江大道沿线（长生桥中学旁）,二居(5)，三居(4),2017.01.04,售价待定,总价待定
龙湖悠山小筑(公寓),售罄,渝北 - 经开园礼嘉中心区1-B、D-1号地块(礼白大道礼嘉中学旁),二居(10)，三居(3),,售价待定,总价待定
蓝溪谷地格林奇寓(公寓),售罄,[沙坪坝]红槽房正街99号(天星桥转盘往...,,,售价待定,总价待定
斌鑫鼎航雅座,售罄,九龙坡 - 朝阳路(石桥铺新街道办公大楼后),一居(4),,"均价7,061元/m²",总价待定
新跨越I33,售罄,巴南 - 龙洲湾龙海大道15号(3号线轻轨学堂湾站旁),一居(1)，二居(3),,"均价5,400元/m²",总价待定
复地新城就天境(公寓),售罄,渝北 - 两江新区金开大道(与金渝大道交汇处),三居(5),,售价待定,总价待定
龙湖至德路9号(别墅),售罄,[沙坪坝-大学城]大学城东路，重庆八中与...,,,总价待定,
保利港湾国际,售罄,[九龙坡-谢家湾]黄杨路83号（鹅公岩大桥旁）,二居(3)，三居(6)，四居(1),,"均价7,817元/m²",总价待定
晋愉融府,售罄,九龙坡 - 二郎新区景观大道中段（巴国城旁边）,二居(2)，三居(6)，四居(6)，五居及以上(7),,"均价7,218元/m²",总价待定
都汇里,售罄,[巴南-鱼洞]鱼洞新市街（巴南步行街旁）,一居(1)，二居(1)，三居(1),,"均价7,450元/m²",总价待定
银茂江尚怡景,售罄,[巴南-龙洲湾]龙洲大道106号,一居(3)，二居(3),,"均价5,900元/m²",总价待定
远洋高尔夫国际社区,售罄,巴南 - 巴南渝南大道(内环高速渝南大道出口正对面),不限(6)，一居(1)，三居(4),,"均价6,000元/m²",总价待定
正升青青丽苑,售罄,江北 - 龙溪街道五黄路东侧(原重庆无线电专用设备厂),一居(4)，二居(3),,"均价9,216元/m²",总价待定
恒大华府(公寓),售罄,渝北 - 北部新区高新园金山大道1号(金开大道和金山大道交汇处),三居(1)，四居(4),,售价待定,总价待定
宝嘉江枫美岸,售罄,沙坪坝 - 沙坪坝沙滨路58号（石门大桥与高家花园大桥之间）,三居(3),,"均价7,916元/m²",总价待定
鲁能九龙花园,售罄,九龙坡 - 盘龙新城火炬大道9号(隆鑫西城汇对面),三居(6)，四居(1),,"均价7,050元/m²",总价待定
昌福盛景郦城,售罄,[巴南-鱼洞]大江江南大道（特车大桥旁）,一居(2)，二居(2)，三居(1),,"均价5,205元/m²",总价待定
南城山水,售罄,巴南 - 内环高速（南环立交界石出口80米处）,一居(1)，二居(2)，三居(1),,"均价6,206元/m²",总价待定
中冶重庆早晨,售罄,[江北-五里店]黄花园大桥旁（加油站附近）,一居(4)，二居(8)，三居(1),,"均价9,121元/m²",总价待定
中海北滨1号(别墅),售罄,江北 - 江北北滨一路528号（北滨路西段）,四居(1)，五居及以上(1),,总价待定,
中渝山顶道国宾城(公寓),售罄,[渝北-新牌坊]新溉大道18号(新牌坊转盘旁),二居(4)，三居(11)，四居(1)，五居及以上(2),,售价待定,总价待定
元合悠哉悠宅(公寓),售罄,渝北 - 江北石马河街道下花园处C宗(冉家坝南桥寺转盘),一居(1)，二居(10)，三居(5),,售价待定,总价待定
龙湖U城(别墅),售罄,沙坪坝 - 大学城北路94号(重庆师范大学南门西侧300米),不限(1),,总价待定,
望京有人醉,售罄,[九龙坡-石坪桥]石坪桥盘龙新城,二居(4),,"均价6,303元/m²",总价待定
永缘城市交响,售罄,九龙坡 - 华玉路（龙门阵公园西行200米）,一居(9)，二居(1)，三居(1),,"均价7,700元/m²",总价待定
小泉森林海(别墅),售罄,[巴南-南泉]风景名胜区（小泉宾馆旁）,四居(8),,总价待定,
蓝光十里蓝山,售罄,巴南 - 渝南大道111号（十公里东方温泉酒店旁）,二居(1)，三居(6)，四居(1),,"均价6,604元/m²",总价待定
中海北滨1号(公寓),售罄,江北 - 江北北滨一路528号（北滨路西段）,四居(1)，五居及以上(1),,售价待定,总价待定
爱加欧郡(公寓),售罄,渝北 - 空港新城同茂大道（新城广场旁）,一居(1)，二居(6)，三居(9),2017.03.16,售价待定,总价待定
西城的湖,售罄,[沙坪坝-大学城]科技学院对面,一居(1)，二居(2),,"均价6,700元/m²",总价待定
龙湖U城,售罄,沙坪坝 - 大学城北路94号(重庆师范大学南门西侧300米),不限(1),,"均价4,950元/m²",总价待定
蓝光彩云府,售罄,[九龙坡-二郎]科城路旁,二居(2)，三居(3),,"均价6,866元/m²",总价待定
金科西城大院,售罄,九龙坡 - 九龙园区火炬大道16号(巴国城旁),二居(2)，三居(2),,"均价7,940元/m²",总价待定
宸琪天和苑,售罄,[巴南-鱼洞]新市街(鱼洞老区府),一居(1)，二居(5)，三居(2),,"均价5,526元/m²",总价待定
君禧天地,售罄,[巴南-巴滨路]巴滨路333号,,,售价待定,总价待定
君禧天地(别墅),售罄,[巴南-巴滨路]巴滨路333号,,,总价待定,
世纪阳光新尚城(别墅),售罄,[巴南-李家沱]花溪镇红光大道33号(清...,,,总价待定,
南方格林雅墅(别墅),售罄,江北 - 五里店桥北苑11号（近江北中央公园）,四居(2),2017.09.15,总价待定,
天景山院里(别墅),售罄,[南岸-南坪]学府大道69号,不限(4),2016.10.21,总价待定,
加减乘除(公寓),售罄,渝北 - 泰山大道西段云岗路2号（车管所附近）,一居(4)，二居(8)，三居(5),,售价待定,总价待定
万科金色悦城麦田,售罄,[沙坪坝-凤天路]沙坪坝凤鸣山300号（...,,,"均价8,279元/m²",总价待定
康德城市风云,售罄,九龙坡 - 石桥铺石小路177号（高新区和沙坪坝区交汇处）,二居(10)，三居(4),,"均价8,581元/m²",总价待定
鼎升凯文阳光(别墅),售罄,"江北 - 金源路64号（工商大学江北校区旁,北滨路中段）",一居(5),,总价待定,
金科世界城(别墅),售罄,南岸 - 通江大道（南岸新行政中心旁）,一居(3)，二居(6)，三居(14),,总价待定,
渝兴嘉悦山水,售罄,渝北 - 北部新区礼嘉礼仁街575号（轨道6号线金山寺旁）,二居(2)，三居(3)，四居(1),2017.05.22,售价待定,总价待定
蓝溪谷地格林奇寓,售罄,[沙坪坝]红槽房正街99号(天星桥转盘往...,,,"均价6,865元/m²",总价待定
七彩华府,售罄,[九龙坡-华岩新城]华福大道北段14号,二居(7)，三居(5)，四居(1),,"均价5,660元/m²",总价待定
渝水坊,售罄,九龙坡 - 白龙路（重庆市农业学校对面）,一居(1)，二居(4)，三居(23),,"均价5,288元/m²",总价待定
紫荆商业广场,售罄,江北 - 江北黄泥塝紫荆路（洋河体育场对面）,一居(4)，二居(1),,"均价10,000元/m²",总价待定
国际社区海悦府,售罄,南岸 - 南岸腾龙大道（朝天门大桥南桥头）,二居(5)，三居(6)，四居(1),2017.01.12,售价待定,总价待定
晋愉天意,售罄,九龙坡 - 巴国城公园旁（邻近九龙园区行政中心）,一居(1)，二居(2)，三居(3),,"均价6,807元/m²",总价待定
上品十六凌峰,售罄,[江北]五黄路转盘以北100米处,一居(1)，二居(3)，三居(1),,"均价8,500元/m²",总价待定
东原D8公馆,售罄,江北 - 江北鸿恩寺红石路段（大石坝公交站点旁）,一居(2),,"均价9,200元/m²",总价待定
奥园城市天地,售罄,[南岸-茶园新区]梨花大道535号,不限(2)，二居(1)，三居(3),2017.08.16,售价待定,总价待定
学府怡景,售罄,南岸 - 南岸学府大道40号（六公里轻轨站旁）,一居(1)，二居(5)，三居(1),2017.02.10,售价待定,总价待定
龙力巴国御景,售罄,九龙坡 - 九龙坡九龙园区红狮大道8号（巴国城内）,一居(1)，二居(2),,"均价7,141元/m²",总价待定
龙湖春森彼岸,售罄,江北 - 江北北滨路陈家馆A宗E宗（紧邻江北嘴CBD）,三居(1)，四居(5),,"均价9,176元/m²",总价待定
光宇尚滨国际,售罄,[南岸-南坪]南坪北路11号,一居(4),2017.07.26,售价待定,总价待定
和泓南山道(公寓),售罄,南岸 - 海棠溪敦厚街36号（江南体育中心旁）,一居(2)，二居(7)，三居(1),,售价待定,总价待定
斌鑫中央国际公园,售罄,[九龙坡-华岩新城]龙门阵公园对面,一居(2)，二居(5)，三居(14),,"均价8,800元/m²",总价待定
万科江樾(别墅),售罄,江北 - 江北区北滨路西宏帆路135号（佰富高尔夫旁）,不限(2),,总价待定,
浩立碧海湾,售罄,[巴南-龙洲湾]道角村1号（新区府旁）,一居(1)，二居(3)，三居(9)，四居(2),,"均价6,380元/m²",总价待定
美每家南滨上院,售罄,[南岸-南滨路]南滨西路16号,二居(1)，三居(1),,"均价7,591元/m²",总价待定
如恩岁月,售罄,南岸 - 南岸丹回路10号（兰花路社区公园旁）,一居(4)，二居(1),,"均价13,000元/m²",总价待定
中海北滨1号,售罄,江北 - 江北北滨一路528号（北滨路西段）,四居(1)，五居及以上(1),,售价待定,总价待定
城南未来二期,售罄,巴南 - 巴南龙洲湾龙海大道15号(龙洲湾步行街内),二居(1)，三居(2),,"均价5,652元/m²",总价待定
恒大同景国际城香溪迈上,售罄,南岸 - 南岸茶园新区香溪路2号(通江大道旁),一居(1)，二居(3),,"均价6,151元/m²",总价待定
鹏润半山华府,售罄,[江北-北滨路]中段(君豪大饭店后),不限(2)，二居(2)，三居(3),,"均价8,548元/m²",总价待定
嘉凯城北麓官邸(别墅),售罄,江北 - 江北鸿恩寺森林公园东大门H分区04-2地块(儿童公园附近),四居(3)，五居及以上(1),,总价待定,
半山壹号,售罄,[巴南-李家沱]巴南大道3号线轻轨青岗湾站旁,二居(2)，三居(1),,"均价6,600元/m²",总价待定
宗申动力城,售罄,巴南 - 巴南渝南大道130号(重庆国际高尔夫俱乐部对面),一居(1)，二居(3)，三居(1),,"均价6,000元/m²",总价待定
中国重庆西部国际总部基地,售罄,[南岸-茶园新区]内环高速旁,,,"均价5,649元/m²",总价待定
万友七季城四期七季城品,售罄,南岸 - 回龙路88号（学府大道工商大学兰花湖校区旁）,一居(1)，二居(7),,"均价8,000元/m²",总价待定
江与城,售罄,渝北 - 高新园大竹林组团06-10号地块(国家电网大楼左侧),二居(6)，三居(5),2016.12.23,售价待定,总价待定
朗俊中心(公寓),售罄,[江北-黄泥磅]渝北黄龙路（黄泥磅司法局旁）,,,售价待定,总价待定
宗申动力城(别墅),售罄,巴南 - 巴南渝南大道130号(重庆国际高尔夫俱乐部对面),一居(1)，二居(3)，三居(1),,总价待定,
皓晖香雨蓝苑,售罄,南岸 - 洋人街转盘处（腾龙大道和腾黄路交汇处）,二居(8)，三居(1),,"均价8,631元/m²",总价待定
爱加欧郡,售罄,渝北 - 空港新城同茂大道（新城广场旁）,一居(1)，二居(6)，三居(9),2017.03.16,售价待定,总价待定
绿云绣,售罄,[九龙坡-高新区]重庆市九龙坡区红狮大道28号,三居(3),,"均价7,100元/m²",总价待定
曦圆俊江南,售罄,[巴南-龙洲湾]龙洲大道143号（巴南区府旁）,二居(3)，三居(1),2017.03.07,售价待定,总价待定
典雅中央广场(别墅),售罄,[巴南-龙洲湾]新区(区政府对面),一居(9)，二居(3),,总价待定,
世纪阳光新尚城(公寓),售罄,[巴南-李家沱]花溪镇红光大道33号(清...,,,售价待定,总价待定
融侨彩虹道,售罄,南岸 - 风临路融侨半岛内（人民融侨小学对面）,二居(3)，三居(2),,"均价8,014元/m²",总价待定
万科渝园,售罄,[渝北-回兴]宝圣大道666号(西南政法大学对面),不限(5)，一居(5)，二居(4)，三居(4)，四居(1)，五居及以上(3),,"均价10,580元/m²",总价待定
中振湖霞郡,售罄,[渝北-两江新区]金州大道中段,一居(4)，二居(1)，三居(3),2017.02.10,售价待定,总价待定
润丰水尚,售罄,渝北 - 渝北双龙湖街道兰桂大道1号（619公交车站对面）,二居(12)，三居(14),2017.03.20,售价待定,总价待定
华宇阳光尚座,售罄,[九龙坡-石坪桥]龙泉路18号,一居(1)，二居(2),2017.02.13,"均价9,200元/m²",总价待定
上城奥悦,售罄,九龙坡 - 长江二路（奥体中心广场旁）,一居(4)，二居(3),2016.12.19,"均价9,700元/m²",总价待定
欧能蛋糕公馆,售罄,巴南 - 巴南大道（渝南分流道及巴南大道交叉口）,一居(2)，二居(2),2016.12.12,"均价6,500元/m²",总价待定
金辉城江城上,售罄,[南岸-南滨路]南滨路金辉段（铜滨公园旁）,三居(4)，五居及以上(1),2017.03.27,售价待定,总价待定
华宇天宫花城,售罄,渝北 - 龙头寺北广场天瑞路（中央美地旁）,二居(2)，三居(2)，四居(3),2017.04.27,售价待定,总价待定
金凤苑,售罄,[九龙坡-西彭]新凤大道39号(金凤微电子园旁,一居(1)，二居(2),2017.02.10,"均价4,500元/m²",总价待定
麒川时代广场,售罄,[九龙坡-白市驿]九龙坡白市驿镇白欣路111号,,,"均价6,200元/m²",总价待定
半山七号,售罄,[九龙坡-高新区]石桥铺烟灯山公园旁,一居(4)，二居(3),,"均价7,196元/m²",总价待定
隆鑫西城汇,售罄,[九龙坡-九龙园区]火炬大道(恒胜立交旁),一居(10)，二居(2),,"均价5,620元/m²",总价待定
隆鑫花漾嶺,售罄,九龙坡 - 石桥铺高九路经纬大道1399号（花漾湖大社区）,二居(4),,"均价7,478元/m²",总价待定
东原桐麓,售罄,[巴南-龙洲湾]渝南大道3号线花溪轻轨站旁,一居(1)，二居(1)，三居(2)，四居(1)，五居及以上(1),,"均价7,800元/m²",总价待定
融汇半岛C公馆,售罄,巴南 - 巴南巴滨路融汇半岛段（融汇半岛旁）,二居(3),,"均价6,000元/m²",总价待定
融创嘉德庄园,售罄,[渝北-两路空港]中央公园旁,不限(1)，四居(1),,售价待定,总价待定
中冶北麓原,售罄,渝北 - 金开大道1122号(中国西部建材城旁),三居(21)，四居(3),,售价待定,总价待定
兴茂晶蓝公馆,售罄,[九龙坡-石桥铺]香榭路南方新城北苑旁,一居(2)，二居(2)，三居(1),,"均价8,088元/m²",总价待定
恒基翠庭,售罄,九龙坡 - 高新区二郎科技新城创新大道1号（彩云湖生态公园旁）,三居(4)，四居(3),,"均价6,970元/m²",总价待定
嘉瀛尚河,售罄,[巴南-龙洲湾]巴南龙洲湾龙洲大道中段,一居(3)，二居(6),,"均价34,500元/m²",总价待定
曦圆青岗湾,售罄,[巴南-李家沱]巴南大道16号,一居(1)，二居(1),2017.03.06,售价待定,总价待定
融汇半岛香山美墅,售罄,[巴南-李家沱]巴南巴滨路（融汇半岛段）,,,"均价7,605元/m²",总价待定
